"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"272657013","2023-08-09T00:00:00.000","16:20:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","<18","M","WHITE HISPANIC","<18","M","BLACK HISPANIC","1007927","244949","40.838974","-73.914429","POINT (-73.914429 40.838974)"
"272585007","2023-08-08T00:00:00.000","05:58:00","MANHATTAN","OUTSIDE","34","0","STREET","(null)","false","18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1004637","253426","40.862248","-73.926296","POINT (-73.926296 40.862248)"
"272585006","2023-08-08T00:00:00.000","12:23:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK HISPANIC","25-44","M","BLACK","1009695","243534","40.835085","-73.908047","POINT (-73.908047 40.835085)"
"272585007","2023-08-08T00:00:00.000","05:58:00","MANHATTAN","OUTSIDE","34","0","STREET","(null)","false","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1004637","253426","40.862248","-73.926296","POINT (-73.926296 40.862248)"
"272526413","2023-08-07T00:00:00.000","16:37:00","BRONX","OUTSIDE","41","0","STREET","COMMERCIAL BLDG","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1015533","238047","40.820006","-73.886973","POINT (-73.886973 40.820006)"
"272467301","2023-08-06T00:00:00.000","13:01:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","false","18-24","M","BLACK","18-24","M","BLACK","960729","163208","40.614616","-74.084716","POINT (-74.084716 40.614616)"
"272480004","2023-08-06T00:00:00.000","02:51:00","BROOKLYN","OUTSIDE","81","0","STREET","(null)","false","(null)","(null)","(null)","45-64","M","BLACK","1001657","186219","40.67779","-73.937242","POINT (-73.937242 40.67779)"
"272458923","2023-08-06T00:00:00.000","06:40:00","BRONX","OUTSIDE","45","0","STREET","(null)","false","45-64","M","BLACK","25-44","M","BLACK","1035369","247046","40.844613","-73.815241","POINT (-73.815241 40.844613)"
"272458923","2023-08-06T00:00:00.000","06:40:00","BRONX","OUTSIDE","45","0","STREET","(null)","false","45-64","M","BLACK","45-64","M","BLACK","1035369","247046","40.844613","-73.815241","POINT (-73.815241 40.844613)"
"272458923","2023-08-06T00:00:00.000","06:40:00","BRONX","OUTSIDE","45","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1035369","247046","40.844613","-73.815241","POINT (-73.815241 40.844613)"
"272475929","2023-08-06T00:00:00.000","20:30:00","MANHATTAN","OUTSIDE","33","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1002321","247330","40.84552029795545","-73.93468523101977","POINT (-73.93468523101977 40.84552029795545)"
"272480005","2023-08-06T00:00:00.000","23:08:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1001692","231503","40.802083","-73.936999","POINT (-73.936999 40.802083)"
"272458923","2023-08-06T00:00:00.000","06:40:00","BRONX","OUTSIDE","45","0","STREET","(null)","false","25-44","M","BLACK","45-64","M","BLACK","1035369","247046","40.844613","-73.815241","POINT (-73.815241 40.844613)"
